avg_mouse_speed,mouse_path_entropy,click_delay,task_completion_time,idle_time,micro_jitter_variance,acceleration_curve,curvature_variance,overshoot_correction_ratio,timing_entropy,label
1079.0338,0.0641,0.1181,0.8969,0.059,0.3122,68.6466,0.0026,0.0137,0.1039,0
832.4671,0.3305,1.1476,1.2362,0.0781,1.8173,278.1705,0.0071,0.0288,0.1438,0
2942.0854,0.0012,0.11,0.4911,0.0021,0.0544,43.761,0.0007,0.0025,0.0048,0
1876.6981,0.0194,0.0408,0.4329,0.0005,0.1659,73.7344,0.0005,0.0031,0.0119,0
1062.6221,0.0566,0.5083,0.5018,0.0415,0.3936,68.2561,0.0004,0.0,0.096,0
1174.1819,0.041,0.5296,1.9984,0.0877,0.3166,93.395,0.0026,0.0142,0.057,0
1408.3753,0.0463,0.0164,0.4591,0.0004,0.1205,22.0461,0.0004,0.0022,0.0599,0
1094.8546,0.1368,0.7481,1.6909,0.1105,0.2926,135.0324,0.0015,0.014,0.1865,0
1284.5859,0.0445,0.106,0.3329,0.0195,0.1091,27.832,0.0005,0.0001,0.0463,0
402.165,0.3082,1.2623,1.0334,0.3387,1.5271,270.9709,0.002,0.0115,0.2637,0
1785.6402,0.0559,0.1121,0.3892,0.0191,0.0012,19.5589,0.0005,0.0022,0.009,0
423.5363,0.2268,0.975,2.1991,0.1263,0.0472,450.0425,0.0074,0.0193,0.0862,0
1021.1509,0.0492,0.2183,0.7689,0.0496,0.1684,125.4637,0.0015,0.0064,0.0748,0
427.4111,0.1447,1.0458,2.3451,0.3205,0.8206,206.033,0.0023,0.0227,0.1846,0
1230.4035,0.0569,0.0185,0.1938,0.0184,0.1471,46.2512,0.0005,0.0005,0.0647,0
2921.1852,0.0139,0.0976,0.309,0.0029,0.0726,62.5034,0.0002,0.0048,0.0236,0
1233.2069,0.0953,0.5588,1.6154,0.0929,0.336,90.9941,0.0012,0.0011,0.0771,0
1449.0217,0.0241,0.4808,0.8781,0.0843,0.4498,110.318,0.0022,0.0117,0.0623,0
983.2449,0.1674,0.648,0.6613,0.0365,0.2731,144.4363,0.0003,0.0085,0.108,0
1254.0947,0.0585,0.6501,0.6369,0.1227,0.1272,88.4369,0.001,0.0091,0.0955,0
805.7388,0.0799,0.6785,1.1945,0.0749,0.3729,65.1314,0.0026,0.006,0.2102,0
610.5439,0.1788,1.112,2.4617,0.0743,0.4821,115.8136,0.0061,0.0286,0.1367,0
1334.9676,0.1715,0.225,0.9565,0.0523,0.375,20.4628,0.0006,0.0117,0.1421,0
1899.1789,0.0081,0.0608,0.2481,0.0022,0.012,70.5282,0.0007,0.0,0.0513,0
2658.255,0.0528,0.0963,0.3375,0.0074,0.0499,39.9417,0.0001,0.0034,0.0376,0
2258.9657,0.0477,0.0924,0.3025,0.017,0.0022,49.3398,0.0003,0.001,0.0784,0
1034.684,0.047,0.7984,1.7841,0.0105,0.3395,22.1102,0.0021,0.0073,0.0688,0
1437.473,0.0746,0.1356,1.9178,0.0213,0.285,81.7016,0.0007,0.0027,0.0692,0
2114.6278,0.0505,0.0277,0.3743,0.0083,0.007,42.8778,0.0002,0.003,0.0279,0
1442.9524,0.0591,0.7579,0.8065,0.0106,0.1156,122.2375,0.002,0.0146,0.1707,0
1424.7017,0.1733,0.6542,1.335,0.1239,0.1074,135.0525,0.003,0.01,0.0833,0
2926.9459,0.0523,0.1148,0.4786,0.0101,0.1775,13.0256,0.0001,0.0026,0.0266,0
1358.7379,0.0285,0.6046,0.6323,0.1271,0.1211,110.2408,0.0018,0.0058,0.0955,0
1836.0844,0.012,0.029,0.3902,0.0043,0.0446,27.2385,0.0004,0.0026,0.0532,0
1137.1787,0.083,0.2861,1.5649,0.0476,0.5097,87.9244,0.0019,0.0076,0.2079,0
1098.8779,0.1629,0.5234,1.1737,0.0393,0.147,120.2151,0.0008,0.0001,0.0533,0
679.919,0.212,1.4015,1.5737,0.318,1.4436,264.6934,0.0062,0.0386,0.1402,0
2678.6179,0.0242,0.0862,0.1734,0.0168,0.1442,76.2693,0.0004,0.0049,0.0409,0
1271.8892,0.0984,0.4939,0.835,0.0544,0.4212,5.8483,0.0021,0.0046,0.0962,0
950.4616,0.1739,0.7935,1.1872,0.0602,0.0474,116.7328,0.0005,0.014,0.2184,0
2429.4106,0.028,0.0858,0.1554,0.0145,0.0333,70.824,0.0004,0.0032,0.0737,0
1178.5935,0.0844,0.4235,1.0125,0.1419,0.1517,61.4019,0.0023,0.0055,0.2007,0
1256.4207,0.0377,0.0812,0.4719,0.0085,0.0271,26.3796,0.0003,0.0029,0.022,0
1435.6321,0.0878,0.5561,0.8433,0.1202,0.1618,86.9704,0.0009,0.001,0.1043,0
2806.8128,0.016,0.1464,0.2868,0.0044,0.0783,14.6745,0.0007,0.0006,0.0699,0
1739.2943,0.0084,0.1059,0.2952,0.0188,0.0732,3.2599,0.0006,0.0029,0.0662,0
1316.7268,0.0474,0.7997,0.7605,0.1245,0.1275,117.3762,0.0026,0.0131,0.1309,0
1383.6538,0.1127,0.5349,0.8541,0.0669,0.2217,99.7982,0.0006,0.0061,0.1943,0
1427.2308,0.0572,0.4079,1.2506,0.0601,0.4107,22.308,0.0016,0.0021,0.157,0
409.9985,0.2034,0.8912,2.3846,0.0299,0.812,403.4666,0.0043,0.03,0.1892,0
438.6726,0.1046,0.9342,1.8358,0.2554,0.4581,151.7127,0.006,0.0117,0.2982,0
858.329,0.1338,0.7157,1.725,0.0013,0.3238,137.0006,0.0018,0.0044,0.0831,0
1339.8778,0.166,0.734,1.0089,0.0906,0.0609,14.1694,0.0002,0.0139,0.0759,0
1103.1507,0.072,0.4764,0.5042,0.057,0.2876,120.4957,0.0021,0.0127,0.114,0
1921.9016,0.0578,0.04,0.1534,0.0189,0.19,11.9389,0.0006,0.0021,0.0394,0
1477.8601,0.0495,0.6411,0.5085,0.0943,0.3916,113.0559,0.0028,0.0113,0.1745,0
2987.1115,0.0281,0.0684,0.2908,0.0079,0.1187,27.97,0.0002,0.0046,0.0742,0
1473.5031,0.0865,0.3712,1.8754,0.0949,0.4575,61.9116,0.0012,0.0012,0.2143,0
2089.6807,0.0069,0.1006,0.2442,0.0154,0.1057,10.3583,0.0,0.0011,0.0579,0
570.6675,0.2247,0.588,2.737,0.3861,1.5059,89.999,0.0035,0.0396,0.1488,0
1456.9944,0.1437,0.5262,1.2601,0.1393,0.2368,135.1903,0.0013,0.0113,0.2057,0
