avg_mouse_speed,mouse_path_entropy,click_delay,task_completion_time,idle_time,micro_jitter_variance,acceleration_curve,curvature_variance,overshoot_correction_ratio,timing_entropy,label
2527.4448,0.0466,0.0656,0.3565,0.0182,0.163,33.1918,0.0004,0.0044,0.0027,0
1570.4316,0.0497,0.0314,0.1998,0.0126,0.0368,24.2493,0.0004,0.0011,0.0794,0
2729.8868,0.0282,0.0281,0.1298,0.01,0.0707,18.7682,0.0008,0.0023,0.0743,0
1530.2389,0.0358,0.0478,0.1577,0.0019,0.0153,60.2535,0.0002,0.0049,0.0146,0
1874.8355,0.03,0.1319,0.4306,0.0002,0.0819,66.2349,0.0,0.0027,0.0208,0
1094.2133,0.0827,0.7244,1.3047,0.1356,0.436,52.668,0.0015,0.0058,0.1909,0
2885.5421,0.0348,0.0956,0.2971,0.0111,0.1335,52.4028,0.0002,0.0029,0.0284,0
1183.4842,0.0487,0.6143,1.1855,0.0827,0.4036,97.9308,0.0022,0.0031,0.0688,0
965.1895,0.0383,0.1919,0.9692,0.1488,0.0944,44.7805,0.0028,0.0144,0.0889,0
469.459,0.2856,0.3156,1.6946,0.0989,1.408,57.2253,0.0037,0.0279,0.094,0
580.5987,0.1246,0.5706,1.5456,0.0794,1.0212,334.8193,0.0035,0.0171,0.3145,0
2320.9839,0.0536,0.041,0.3404,0.019,0.106,78.1518,0.0002,0.0028,0.0249,0
2995.1546,0.0144,0.1462,0.3543,0.0181,0.1934,45.4263,0.0008,0.0038,0.0419,0
935.99,0.0218,0.2798,1.1525,0.0342,0.3084,98.6916,0.002,0.0134,0.2143,0
710.0875,0.1356,1.4321,1.1847,0.0606,0.6351,308.1225,0.0055,0.0005,0.3134,0
1733.6727,0.0193,0.0565,0.3994,0.0008,0.0393,1.7855,0.0006,0.0049,0.0528,0
1435.6463,0.0608,0.1465,1.265,0.0391,0.2706,68.445,0.001,0.0073,0.1146,0
2760.1063,0.0421,0.0158,0.1286,0.0019,0.0123,4.7245,0.0001,0.0042,0.0663,0
707.3533,0.2753,1.1862,2.7565,0.2929,1.4729,411.8365,0.0045,0.0085,0.1054,0
864.18,0.0471,0.1167,0.9503,0.1455,0.2274,36.1339,0.0012,0.0045,0.1646,0
819.14,0.1018,0.1253,1.516,0.1404,0.5445,30.8568,0.0022,0.0119,0.1969,0
2011.5027,0.0133,0.0134,0.3568,0.0086,0.0496,67.7683,0.0004,0.005,0.0635,0
786.6661,0.1086,0.378,2.8132,0.0553,0.7825,324.46,0.0017,0.009,0.2199,0
2417.8362,0.0045,0.0784,0.1532,0.0121,0.0232,15.8105,0.0006,0.0012,0.059,0
1623.0495,0.0179,0.1333,0.2468,0.0049,0.1073,30.8513,0.0006,0.005,0.0421,0
1040.1248,0.1757,0.4383,0.767,0.1454,0.5765,65.3588,0.001,0.0102,0.1909,0
1031.5691,0.0682,0.3286,0.677,0.1168,0.063,59.7472,0.0025,0.0061,0.1001,0
463.2719,0.3189,0.3745,1.7098,0.2527,0.7401,290.5729,0.0016,0.0228,0.1204,0
691.895,0.2101,0.3656,1.8995,0.2254,0.5313,354.9157,0.0006,0.0083,0.3013,0
1641.9879,0.0391,0.112,0.1016,0.0025,0.0892,47.4236,0.0004,0.0032,0.0605,0
574.9404,0.124,0.6169,1.126,0.1577,1.7451,206.177,0.0012,0.0209,0.3776,0
2600.1749,0.0494,0.0662,0.3402,0.0086,0.0525,34.0895,0.0001,0.0035,0.0663,0
2219.6583,0.0139,0.0278,0.3587,0.0027,0.1564,21.7404,0.0007,0.0018,0.0295,0
655.1329,0.1343,1.3205,1.5483,0.0411,0.832,308.2828,0.0049,0.0334,0.2424,0
1670.9994,0.0061,0.113,0.1245,0.0121,0.1194,62.8403,0.0001,0.001,0.0728,0
1120.3831,0.1396,0.7318,0.8945,0.1352,0.0652,146.6525,0.0005,0.004,0.0664,0
892.116,0.1602,0.6907,1.4138,0.0619,1.5749,77.3239,0.0077,0.0371,0.1155,0
1494.996,0.1564,0.6006,0.5337,0.0103,0.4764,56.4667,0.002,0.0111,0.1218,0
1896.0501,0.0523,0.0564,0.1063,0.0192,0.1361,43.2685,0.0007,0.0021,0.0788,0
540.2724,0.1802,0.6309,2.2505,0.2557,1.045,484.6282,0.0038,0.0313,0.2774,0
829.4666,0.1252,0.5498,0.6873,0.1194,0.2802,48.6219,0.0025,0.0052,0.1557,0
836.9642,0.0877,0.2559,0.7994,0.0982,0.0068,145.3618,0.0012,0.0045,0.2064,0
1230.0277,0.1313,0.71,0.6946,0.0122,0.5962,1.3326,0.0021,0.0092,0.1439,0
896.2365,0.0927,1.0374,2.3769,0.1224,1.7857,255.6468,0.0013,0.0342,0.3629,0
2553.0256,0.0129,0.0109,0.1895,0.0171,0.0282,10.4535,0.0006,0.002,0.0119,0
2630.2835,0.0374,0.1165,0.1211,0.0092,0.1594,21.2634,0.0001,0.0019,0.0267,0
2917.1009,0.029,0.0951,0.1309,0.0122,0.1111,74.5543,0.0003,0.0039,0.0243,0
1448.8793,0.12,0.5978,1.814,0.1388,0.125,29.3757,0.0017,0.0149,0.1333,0
2167.0703,0.0039,0.0348,0.1425,0.0006,0.1444,26.038,0.0001,0.0026,0.0259,0
1767.9573,0.0002,0.1064,0.1265,0.0044,0.0381,26.5094,0.0001,0.0017,0.0195,0
2767.0134,0.0183,0.0233,0.299,0.0025,0.1546,4.9262,0.0004,0.0047,0.0127,0
2280.8368,0.0588,0.064,0.3524,0.003,0.1283,20.213,0.0005,0.0004,0.042,0
2427.0757,0.0449,0.1287,0.4968,0.0092,0.1341,1.4739,0.0007,0.0031,0.0337,0
1330.597,0.1534,0.6655,1.2659,0.0557,0.5673,95.1299,0.0016,0.009,0.1571,0
1187.2293,0.1601,0.7018,1.1634,0.0253,0.346,93.1109,0.0016,0.0134,0.0658,0
2758.4217,0.0564,0.0696,0.1609,0.0084,0.0912,41.5656,0.0002,0.0016,0.0524,0
1263.4718,0.0804,0.3355,1.0273,0.1427,0.2371,90.9199,0.0016,0.0131,0.1127,0
1389.956,0.0458,0.516,1.0999,0.1479,0.4328,1.5834,0.0025,0.0105,0.1454,0
1468.77,0.0377,0.0716,0.4419,0.0052,0.1275,19.9074,0.0005,0.0002,0.0313,0
2290.6812,0.019,0.118,0.1281,0.0111,0.1187,1.7683,0.0,0.0015,0.0487,0
445.3918,0.2699,1.1313,2.2728,0.2065,1.9337,275.7988,0.0067,0.0105,0.3219,0
855.043,0.1621,1.3154,1.0096,0.2711,0.6843,346.4015,0.0033,0.0004,0.1494,0
1969.0859,0.0504,0.1133,0.4113,0.0161,0.0744,40.4821,0.0004,0.0006,0.0479,0
1227.6775,0.1394,0.1832,1.6421,0.0312,0.5261,36.7397,0.0015,0.0073,0.0957,0
1534.0741,0.0342,0.1378,0.213,0.0102,0.1724,36.1999,0.0007,0.0022,0.0352,0
1424.9619,0.0367,0.1258,0.1369,0.0182,0.0718,34.0206,0.0007,0.0045,0.042,0
1509.4911,0.0163,0.1193,0.2163,0.0139,0.039,38.2803,0.0003,0.0025,0.0456,0
849.9475,0.2679,0.4845,2.8219,0.357,1.7734,265.5576,0.0014,0.0302,0.1966,0
1903.4076,0.0335,0.0567,0.3698,0.013,0.1018,4.3179,0.0007,0.0021,0.036,0
1055.5196,0.1279,0.1097,1.8103,0.0154,0.5998,94.2124,0.0002,0.0084,0.1063,0
777.7355,0.2169,0.8157,2.9909,0.267,1.0279,229.0749,0.0026,0.0282,0.2564,0
676.7804,0.2372,0.8728,2.4778,0.166,1.7039,197.1701,0.0055,0.0357,0.3107,0
2471.4102,0.0124,0.0181,0.4124,0.0162,0.0046,75.8236,0.0004,0.0045,0.0631,0
816.6878,0.343,1.0549,1.3,0.1558,1.5038,120.6362,0.0074,0.0082,0.3428,0
1388.4341,0.1733,0.3955,1.5449,0.034,0.4805,122.9888,0.0009,0.0004,0.1233,0
2673.3919,0.0157,0.1421,0.4882,0.0182,0.1199,21.3942,0.0006,0.0035,0.0782,0
1305.7824,0.0599,0.1274,0.173,0.0145,0.0001,44.6247,0.0003,0.0019,0.0196,0
2018.4036,0.0149,0.0753,0.3225,0.0142,0.1354,19.3591,0.0,0.0042,0.0698,0
879.8558,0.2511,1.3731,1.7856,0.3149,1.9107,408.3254,0.0033,0.0151,0.1675,0
2677.038,0.0421,0.045,0.3788,0.0076,0.1116,29.6295,0.0004,0.0036,0.0585,0
595.5194,0.2664,0.5865,1.8503,0.2332,1.373,460.3982,0.0024,0.0338,0.1733,0
1379.6699,0.1357,0.704,1.7223,0.0415,0.5958,140.5498,0.0013,0.0007,0.1016,0
875.4352,0.3046,0.7761,0.9244,0.207,0.7528,105.3376,0.0008,0.0061,0.1417,0
590.8517,0.198,1.0181,2.9123,0.3026,1.2914,384.7245,0.0058,0.0276,0.2289,0
1123.044,0.0832,0.2895,1.0328,0.0643,0.3476,74.9813,0.0003,0.0051,0.114,0
1033.0245,0.0213,0.159,1.2455,0.0283,0.2968,86.1308,0.0028,0.0098,0.0553,0
2628.2225,0.0156,0.1395,0.3022,0.0018,0.0483,72.5039,0.0008,0.0043,0.0257,0
511.1138,0.1838,1.1366,2.9316,0.1757,0.9917,149.0758,0.0032,0.0025,0.3376,0
2430.3443,0.0164,0.0767,0.1983,0.008,0.1094,51.2715,0.0008,0.0017,0.0468,0
545.1159,0.3136,1.4491,2.6645,0.2279,1.4442,266.4796,0.0048,0.039,0.1553,0
653.1166,0.1278,1.0722,2.5433,0.2275,1.6749,214.6409,0.0073,0.0259,0.3209,0
2003.031,0.0546,0.0171,0.2497,0.0156,0.1488,68.1298,0.0006,0.0047,0.0399,0
1393.394,0.1323,0.1714,1.0505,0.0829,0.4528,81.5351,0.0023,0.0126,0.0951,0
1189.9773,0.0564,0.4429,1.3229,0.1226,0.2766,12.1374,0.0015,0.0126,0.1471,0
2857.7477,0.0093,0.0558,0.2636,0.0148,0.1671,4.6848,0.0006,0.0036,0.0716,0
788.7628,0.1314,0.6766,2.8599,0.2393,1.0775,462.0692,0.007,0.0291,0.3447,0
2563.5791,0.0579,0.0169,0.1737,0.0159,0.104,6.9295,0.0002,0.0016,0.0257,0
731.0182,0.2784,0.3163,1.7405,0.1271,1.7039,479.2413,0.0034,0.0389,0.0843,0
2594.8761,0.0216,0.1389,0.1718,0.0159,0.0403,15.7684,0.0004,0.0047,0.0468,0
806.8129,0.0291,0.1469,1.7295,0.0355,0.1973,91.4929,0.0018,0.0062,0.0507,0
1317.2178,0.0576,0.5959,0.5227,0.1362,0.57,0.3692,0.0014,0.0062,0.1931,0
1227.9558,0.0524,0.1539,1.5385,0.0931,0.4994,126.7025,0.0019,0.0081,0.2054,0
841.2125,0.3489,0.7842,2.3773,0.2752,0.3483,336.4469,0.0034,0.018,0.134,0
1288.5587,0.1052,0.2097,1.3353,0.015,0.2036,55.8537,0.0027,0.0062,0.1517,0
612.8797,0.3186,0.4638,1.6027,0.0379,1.1219,480.7769,0.0053,0.025,0.1634,0
635.7674,0.1521,1.4852,1.7309,0.1486,0.0699,130.2327,0.0065,0.0193,0.3665,0
2308.6982,0.0432,0.097,0.3025,0.0116,0.1379,69.0611,0.0003,0.0023,0.0509,0
1521.8092,0.058,0.0373,0.1777,0.0124,0.0155,2.7238,0.0001,0.0006,0.0343,0
570.9859,0.1954,1.0203,1.4647,0.173,0.7726,203.8476,0.0031,0.0004,0.3459,0
831.2481,0.0816,1.2011,2.0608,0.0377,1.8657,399.2977,0.0012,0.0386,0.1179,0
911.283,0.044,0.7775,1.3582,0.0389,0.4658,131.2867,0.0028,0.014,0.2039,0
1039.7267,0.1681,0.1857,0.7532,0.0651,0.1702,92.3599,0.0027,0.0074,0.1442,0
1295.2984,0.0361,0.134,1.462,0.0802,0.2444,50.0989,0.0002,0.0102,0.1216,0
1425.4114,0.138,0.2536,1.4857,0.0198,0.1164,107.1224,0.0004,0.0042,0.2027,0
1450.6217,0.1611,0.3188,1.4486,0.0568,0.4183,52.2686,0.0,0.0014,0.1811,0
2278.9608,0.0515,0.1138,0.2536,0.0042,0.1845,45.312,0.0003,0.0047,0.0172,0
876.052,0.04,0.379,1.5495,0.0508,0.4138,120.7786,0.0026,0.0007,0.1815,0
2456.8721,0.0223,0.1091,0.1698,0.0129,0.0251,13.5796,0.0005,0.0017,0.0563,0
1235.1438,0.1369,0.6558,1.8671,0.0121,0.3429,112.3165,0.0007,0.004,0.0954,0
1056.3194,0.1266,0.5272,1.4857,0.0378,0.4604,99.6053,0.0004,0.003,0.1012,0
563.1749,0.0854,0.47,0.8708,0.1611,1.5943,252.6961,0.0067,0.0019,0.2209,0
737.3611,0.3103,0.6286,1.9019,0.2708,0.337,417.113,0.0025,0.0037,0.3097,0
1418.5758,0.1627,0.295,1.462,0.1499,0.1463,70.9315,0.0027,0.0015,0.2078,0
1425.1286,0.1194,0.57,1.6595,0.0101,0.3767,138.5906,0.0029,0.0145,0.1598,0
1186.7255,0.1172,0.5285,0.5636,0.0133,0.3716,47.1325,0.0009,0.0029,0.1862,0
713.879,0.3353,1.3607,1.2794,0.0614,0.4232,93.2942,0.0047,0.0113,0.3539,0
1051.7274,0.1775,0.7672,1.6679,0.1188,0.5864,90.0684,0.0026,0.001,0.1442,0
826.4067,0.0339,0.1153,0.941,0.008,0.2539,121.912,0.0018,0.0101,0.0554,0
473.0952,0.1617,0.9202,2.846,0.3993,1.5653,378.1914,0.0042,0.0266,0.1233,0
2972.3572,0.0588,0.0552,0.1812,0.0046,0.097,17.9013,0.0005,0.0004,0.0083,0
2599.3978,0.0194,0.0759,0.3558,0.0158,0.0614,58.4776,0.0002,0.0032,0.0361,0
891.0467,0.289,1.3986,1.1003,0.2618,0.3967,174.6358,0.0042,0.0297,0.2964,0
679.6374,0.3301,1.3655,2.6679,0.0918,1.0629,381.3065,0.0078,0.0005,0.1781,0
1719.3622,0.049,0.0163,0.231,0.0142,0.0813,11.5251,0.0005,0.0026,0.0785,0
1490.3232,0.0498,0.6331,1.3275,0.1069,0.2805,31.8586,0.0001,0.0126,0.1885,0
2361.3256,0.0443,0.0881,0.2132,0.0176,0.1285,57.6174,0.0005,0.0036,0.0116,0
542.9054,0.3059,1.3721,2.2327,0.2393,0.2181,246.2996,0.0049,0.0033,0.1134,0
566.1171,0.1744,0.6018,2.2212,0.1892,1.5809,280.6227,0.0001,0.0193,0.0966,0
456.829,0.1386,0.852,1.2294,0.2157,0.9214,478.6352,0.0007,0.0231,0.2961,0
2345.6318,0.0519,0.1203,0.4728,0.0144,0.0788,73.6361,0.0002,0.0029,0.0613,0
858.2711,0.1029,1.1713,1.249,0.3116,1.4014,131.6086,0.0067,0.0185,0.2432,0
728.3128,0.2389,0.3201,1.2383,0.0106,0.6666,205.0288,0.0042,0.0276,0.1338,0
1441.8834,0.0496,0.5614,0.5684,0.0797,0.4449,5.1063,0.001,0.0132,0.0883,0
1228.5668,0.0462,0.6192,1.2981,0.0168,0.5696,73.7943,0.0022,0.0033,0.0733,0
1271.6769,0.0639,0.6224,1.2575,0.0523,0.4721,92.5174,0.0015,0.0116,0.1426,0
809.0278,0.1767,0.8579,2.9061,0.3581,0.3824,173.4367,0.0029,0.0352,0.3582,0
537.8542,0.3195,0.3395,1.7302,0.1511,1.0705,302.2883,0.0018,0.0082,0.3211,0
2087.9149,0.0115,0.0547,0.1965,0.0142,0.0912,23.9553,0.0007,0.0004,0.0613,0
2852.4346,0.0003,0.0879,0.3414,0.0115,0.163,8.9731,0.0003,0.0043,0.0711,0
1190.5768,0.1422,0.6457,1.8321,0.1266,0.2487,97.463,0.0014,0.0018,0.1897,0
840.6036,0.1283,0.2982,0.6039,0.091,0.4393,77.5926,0.0,0.0087,0.0511,0
533.6526,0.3152,0.3145,1.0139,0.1806,1.5172,474.1528,0.0042,0.0142,0.0934,0
1066.0306,0.1655,0.436,1.6482,0.1272,0.059,66.1269,0.0027,0.0064,0.1461,0
516.2968,0.3215,0.7764,2.1047,0.1312,1.0542,72.1786,0.0005,0.0166,0.1805,0
826.5371,0.0468,0.2467,1.1607,0.037,0.0826,89.6361,0.0022,0.0103,0.097,0
705.9111,0.246,0.5554,1.3329,0.1899,0.4756,359.635,0.0025,0.0061,0.1255,0
1991.5501,0.0002,0.0859,0.2053,0.011,0.1871,69.5238,0.0005,0.0021,0.0559,0
644.7735,0.1068,1.2193,0.8231,0.3059,0.1698,97.9775,0.0063,0.0276,0.2486,0
825.6843,0.2035,1.4956,1.5867,0.0686,1.692,237.0066,0.007,0.0024,0.1133,0
2283.6197,0.0499,0.0664,0.1181,0.0075,0.0696,51.4778,0.0005,0.0005,0.0336,0
981.2028,0.0851,0.5296,1.1043,0.0046,0.1336,116.4121,0.0007,0.0123,0.1294,0
1339.3614,0.0813,0.2669,0.6575,0.1008,0.282,121.411,0.0014,0.0062,0.1008,0
2694.7865,0.0057,0.1363,0.0913,0.0104,0.0117,62.3686,0.0002,0.0028,0.0733,0
924.824,0.1475,0.409,0.5198,0.073,0.4875,64.4936,0.0023,0.0106,0.1277,0
2507.772,0.0221,0.0338,0.2148,0.0175,0.0567,18.7968,0.0001,0.0003,0.0781,0
1310.7511,0.1437,0.3466,1.6984,0.1442,0.4451,106.76,0.0013,0.0126,0.0651,0
1053.3955,0.1106,0.7251,1.4075,0.0038,0.4336,139.3537,0.0019,0.0129,0.1903,0
572.0502,0.208,1.3176,2.8029,0.0587,0.3631,206.0733,0.0062,0.035,0.2541,0
1746.7468,0.0514,0.0587,0.1232,0.006,0.1613,39.4784,0.0001,0.0016,0.0763,0
1109.1195,0.0445,0.3132,1.722,0.1179,0.2613,134.0478,0.0011,0.013,0.0554,0
2739.1233,0.0541,0.1159,0.3613,0.0163,0.1415,20.3377,0.0004,0.0033,0.047,0
636.9223,0.1281,0.5575,2.6613,0.0035,1.7383,75.0146,0.0031,0.032,0.2023,0
450.1494,0.2181,0.999,2.7599,0.0374,0.6772,346.7066,0.0078,0.0339,0.3339,0
1195.0094,0.1574,0.7087,1.7034,0.1228,0.5278,17.0673,0.0009,0.0146,0.1426,0
2105.5001,0.0387,0.126,0.4211,0.001,0.0907,1.6455,0.0007,0.0009,0.05,0
1237.8706,0.1101,0.6009,1.4392,0.0135,0.2201,81.989,0.001,0.0114,0.104,0
473.3669,0.2877,0.5202,1.9616,0.1282,1.2747,145.7332,0.0064,0.0229,0.3672,0
1225.1769,0.1527,0.2538,1.4491,0.0586,0.4463,3.6704,0.0013,0.0098,0.1283,0
2035.8287,0.051,0.039,0.2342,0.0198,0.1826,2.7175,0.0004,0.0003,0.0739,0
1092.9059,0.0637,0.4982,0.7175,0.1198,0.2947,84.9694,0.0025,0.0028,0.0798,0
1350.2898,0.0294,0.6566,1.2511,0.0843,0.3386,8.4251,0.0007,0.0113,0.1201,0
1461.408,0.0274,0.4148,1.0419,0.016,0.5705,144.2189,0.0009,0.0142,0.056,0
817.966,0.1379,1.0195,2.5563,0.1277,0.7075,333.0377,0.0012,0.0047,0.1549,0
1056.6195,0.1012,0.2368,0.7912,0.0976,0.065,100.1761,0.0012,0.0101,0.1149,0
427.7781,0.3212,0.6224,0.8936,0.225,0.4487,256.6414,0.0064,0.0317,0.2601,0
631.8755,0.0906,1.2833,1.2868,0.0705,0.14,197.555,0.0026,0.0121,0.258,0
868.8834,0.1054,0.4805,2.0977,0.0393,0.7415,331.0485,0.0062,0.0087,0.2804,0
1401.7313,0.0702,0.6251,1.628,0.0359,0.3727,101.2743,0.0008,0.0068,0.1241,0
400.3456,0.2153,0.5212,2.2231,0.2721,1.0023,293.9133,0.0025,0.0125,0.3035,0
2588.706,0.0393,0.1338,0.1893,0.0101,0.0078,73.0005,0.0005,0.0031,0.0586,0
2286.9485,0.0481,0.0226,0.4827,0.0178,0.1926,64.6679,0.0002,0.0029,0.0096,0
476.8198,0.314,0.5887,1.1529,0.0284,1.4227,133.7917,0.0016,0.0068,0.1717,0
643.3108,0.1504,0.5045,0.8416,0.146,0.2201,62.1554,0.0008,0.0127,0.3053,0
2421.6131,0.0372,0.1335,0.1573,0.0159,0.173,78.1187,0.0006,0.0006,0.0758,0
506.1626,0.1246,1.4237,1.1425,0.3108,0.8105,375.7124,0.0007,0.029,0.2336,0
494.1992,0.1095,0.5355,0.9729,0.3921,0.2457,140.3829,0.0065,0.0099,0.1467,0
1079.1357,0.1537,0.5468,0.9323,0.0897,0.5199,54.6724,0.0022,0.0062,0.1423,0
842.3692,0.0928,0.1666,1.5875,0.0912,0.1962,11.4422,0.0028,0.0047,0.0968,0
2239.2358,0.0159,0.128,0.3668,0.0001,0.1131,18.5468,0.0,0.0031,0.0164,0
686.6904,0.1365,1.475,2.0022,0.0662,1.0345,481.7071,0.0034,0.017,0.2183,0
1491.2105,0.0347,0.1352,0.389,0.0019,0.0802,0.4237,0.0002,0.0033,0.0232,0
638.6921,0.2607,1.3606,2.3022,0.3589,1.6161,305.1789,0.0024,0.0119,0.3426,0
2894.5863,0.0196,0.1134,0.2186,0.0191,0.0073,28.2655,0.0007,0.0014,0.022,0
815.2911,0.1086,0.9962,1.2915,0.0861,1.2308,105.7398,0.0038,0.0102,0.3362,0
950.5762,0.1682,0.676,0.8979,0.1442,0.1606,43.8965,0.0012,0.0025,0.1668,0
1426.1237,0.0585,0.2192,1.0379,0.0219,0.5677,107.617,0.0024,0.0112,0.0913,0
1972.9804,0.0497,0.0563,0.084,0.0132,0.04,43.4268,0.0,0.0025,0.0315,0
760.9069,0.0897,1.2474,2.5407,0.2654,1.8586,411.4641,0.0018,0.0153,0.185,0
1467.5995,0.1185,0.3191,1.9123,0.105,0.1596,135.9769,0.001,0.0077,0.1315,0
532.8317,0.17,1.0922,2.7506,0.046,0.4198,476.6155,0.0062,0.0138,0.1873,0
1271.6596,0.1098,0.6433,0.5813,0.1229,0.0348,132.1461,0.0001,0.0019,0.0806,0
1923.1717,0.0393,0.135,0.3003,0.0106,0.0639,64.0544,0.0001,0.0015,0.0078,0
2255.8762,0.0076,0.0241,0.4269,0.0024,0.1216,28.1609,0.0007,0.0035,0.0048,0
606.9494,0.1605,1.1073,2.3795,0.1213,0.7033,120.3487,0.0047,0.0383,0.205,0
488.2073,0.2949,1.4137,2.3137,0.0437,0.6531,88.5496,0.0048,0.0399,0.1924,0
1683.5524,0.0342,0.0897,0.1765,0.015,0.0176,49.8432,0.0003,0.0006,0.0508,0
1108.0142,0.1477,0.4565,0.9286,0.143,0.5664,14.3432,0.0028,0.0116,0.0681,0
824.4659,0.1142,0.7532,1.0523,0.0763,0.1365,81.1419,0.0024,0.0032,0.1441,0
2546.1697,0.0421,0.1078,0.2387,0.012,0.1302,54.4651,0.0005,0.0043,0.0199,0
2932.5062,0.0036,0.1364,0.3372,0.0184,0.113,65.6807,0.0006,0.0026,0.0291,0
1651.6295,0.0571,0.0486,0.3958,0.0102,0.0617,79.2875,0.0,0.0029,0.0369,0
1585.3732,0.0417,0.0252,0.4164,0.0125,0.0202,22.9452,0.0001,0.004,0.0426,0
2177.2266,0.029,0.1,0.0946,0.0007,0.0699,55.083,0.0005,0.0014,0.0173,0
818.9789,0.1091,0.3969,0.8586,0.078,0.1303,84.6482,0.0004,0.0061,0.1368,0
2299.291,0.045,0.1439,0.1653,0.0042,0.061,71.2611,0.0003,0.0015,0.0593,0
2187.8661,0.027,0.0975,0.3871,0.0065,0.1273,41.9463,0.0001,0.0044,0.0604,0
760.2023,0.1461,0.8166,1.6511,0.0143,0.8211,205.5063,0.0,0.0339,0.1232,0
1349.2745,0.1167,0.2185,1.4273,0.1136,0.5129,47.7981,0.0001,0.0091,0.0884,0
739.9409,0.2888,1.461,2.086,0.3617,1.2838,131.785,0.0064,0.0277,0.3734,0
1799.6259,0.0493,0.0188,0.3459,0.0107,0.0338,13.2097,0.0006,0.0001,0.0597,0
1254.776,0.0855,0.1198,1.7027,0.0189,0.1685,142.0174,0.0009,0.0038,0.2155,0
1489.2427,0.0263,0.1203,0.4514,0.0151,0.1952,1.3477,0.0005,0.0006,0.0728,0
551.5141,0.3035,1.0563,1.0211,0.2411,1.9521,188.6423,0.0,0.0391,0.2042,0
1298.8285,0.1167,0.3114,0.65,0.1241,0.29,100.8711,0.0026,0.0003,0.1961,0
873.4109,0.1431,0.6869,2.2553,0.3703,1.9853,237.5319,0.0043,0.0068,0.2882,0
799.3247,0.1734,1.4559,1.0648,0.1976,1.1092,291.4312,0.0061,0.0244,0.1031,0
2158.0302,0.0417,0.082,0.2293,0.001,0.1572,39.7755,0.0004,0.0023,0.0212,0
1314.3014,0.0425,0.0481,0.2054,0.0199,0.0772,40.8558,0.0003,0.0015,0.0005,0
636.5768,0.2744,1.4504,0.8062,0.27,0.2373,256.0843,0.0068,0.0029,0.3769,0
1076.4954,0.0231,0.5108,1.2423,0.0323,0.2943,1.9184,0.003,0.005,0.1316,0
756.3892,0.3199,1.4296,1.2162,0.1562,1.3736,70.2609,0.0057,0.0002,0.3542,0
1195.8494,0.0886,0.7916,1.6048,0.1211,0.4952,3.2812,0.0002,0.003,0.1614,0
1027.6145,0.1757,0.1652,1.6651,0.0721,0.2513,3.8347,0.0022,0.0116,0.1042,0
1224.5095,0.0788,0.5309,1.1512,0.1317,0.4311,16.575,0.0024,0.0051,0.209,0
819.3046,0.1375,0.1915,1.8159,0.1422,0.4172,79.9309,0.0018,0.0064,0.0642,0
564.5933,0.1645,0.5296,2.9833,0.377,0.6989,167.0024,0.0064,0.0169,0.3703,0
779.7257,0.1043,1.1426,2.972,0.1493,1.7631,233.6638,0.0078,0.0261,0.109,0
834.8101,0.0832,0.7408,0.8483,0.1426,0.06,99.7217,0.0029,0.0098,0.2028,0
720.9217,0.2912,0.3384,1.7401,0.1153,1.6484,354.9101,0.0049,0.0373,0.1067,0
450.3824,0.1737,1.0563,1.5512,0.273,1.5508,422.8276,0.0014,0.0073,0.0957,0
896.2735,0.071,0.6883,1.923,0.1233,0.0004,85.2036,0.0005,0.0056,0.1227,0
716.8694,0.1523,1.0714,2.8941,0.0237,1.632,147.6039,0.0012,0.036,0.0806,0
861.0599,0.1189,0.5346,1.7942,0.1234,0.4111,57.0821,0.0005,0.0095,0.1345,0
2920.0114,0.0189,0.0103,0.4587,0.0115,0.1466,12.2133,0.0003,0.0032,0.0201,0
963.5304,0.0535,0.1081,0.9229,0.037,0.4586,85.4565,0.0005,0.0085,0.0883,0
1421.7456,0.1351,0.5558,0.9222,0.0187,0.4518,85.1836,0.0019,0.0146,0.1092,0
679.4784,0.1435,0.3635,2.1552,0.119,1.391,365.3272,0.0036,0.0215,0.268,0
1414.1594,0.0321,0.7859,0.5502,0.0312,0.425,12.744,0.0008,0.0023,0.173,0
845.135,0.0936,0.246,1.9515,0.0162,0.3588,72.2771,0.0017,0.0143,0.108,0
1113.2265,0.1257,0.356,0.8407,0.0125,0.0611,143.9145,0.0024,0.0037,0.14,0
1046.7765,0.0904,0.6029,0.8412,0.079,0.1261,0.4616,0.0021,0.0106,0.2193,0
2531.2446,0.0569,0.1002,0.4845,0.0199,0.1603,79.9429,0.0005,0.0025,0.0734,0
455.056,0.1617,0.6128,2.6816,0.0933,0.6081,283.4549,0.0006,0.0384,0.2273,0
1687.4773,0.0479,0.0988,0.2751,0.0066,0.1801,61.8052,0.0006,0.0022,0.0785,0
1096.5373,0.1737,0.727,1.6099,0.115,0.2542,76.1026,0.0006,0.0089,0.1129,0
2906.8108,0.0099,0.1262,0.1982,0.0006,0.0081,34.3342,0.0004,0.0016,0.0535,0
851.8791,0.0757,0.1714,0.5944,0.0312,0.4203,104.4002,0.0026,0.0113,0.141,0
1210.4607,0.0388,0.0506,0.185,0.0195,0.0348,2.5948,0.0008,0.0015,0.0315,0
1927.3174,0.0583,0.1072,0.279,0.0061,0.0732,48.8983,0.0002,0.0008,0.0557,0
